val_tag;viscosity;file;width;height;perimeter;area;centroid_x;centroid_y;svg_viewBox_x;svg_viewBox_y;svg_viewBox_w;svg_viewBox_h;svg_width_attr;svg_height_attr;svg_width_mm;svg_height_mm;mm_per_user_unit;geom_bbox_xmin;geom_bbox_ymin;geom_bbox_xmax;geom_bbox_ymax;geom_width;geom_height;margin_left;margin_right;margin_top;margin_bottom;margin_left_pct_of_max;margin_right_pct_of_max;margin_top_pct_of_max;margin_bottom_pct_of_max;rep
val-10p000;10,0;slice_viscosity_val-10p000_rep-2.svg;9,826708459898164;3,489429380645287;46,25834616800484;59,32081265490028;-0,2367708804635625;-1,630618704172055;-5,70687;-4,01747;10,8106;4,47418;;;;;;-5,2146888997537575;-3,525115531187374;4,612055263244796;-0,0347086109193945;9,826744162998557;3,49040692026798;0,4921811002462428;0,4916747367552041;0,4923544688126262;0,4914186109193938;5,0085877080171946;5,003434795896562;5,010351960383063;5,000828379859247;2,0
val-10p000;10,0;slice_viscosity_val-10p000_rep-3.svg;9,864121019961235;3,574553288827466;46,29312035797153;59,790461792236805;-0,2367708804635617;-1,6306187041720552;-5,72563;-4,0975;10,8534;4,5578;;;;;;-5,231245501101276;-3,603233519603795;4,632056063837387;-0,0332996943780862;9,863301564938665;3,569933825225709;0,4943844988987242;0,4957139361626135;0,4942664803962051;0,4935996943780864;5,012363209659187;5,025841832969407;5,011166668098106;5,004406396056045;3,0
val-10p000;10,0;slice_viscosity_val-10p000_rep-4.svg;9,918624171709784;3,522827362212549;46,65085976163999;60,410754865095214;-0,2367708804635626;-1,630618704172057;-5,72481;-4,04589;10,9109;4,50059;;;;;;-5,228807128014049;-3,549681173386432;4,686972566307659;-0,0414337478663956;9,915779694321708;3,5082474255200364;0,4960028719859508;0,4991174336923407;0,496208826613568;0,4961337478663955;5,002157039349996;5,03356719369392;5,004234078513493;5,003476914180612;4,0
val-10p000;10,0;slice_viscosity_val-10p000_rep-5.svg;9,8986404616015;3,5071567908704755;46,47315575985849;59,97927834733704;-0,2367708804635622;-1,630618704172056;-5,74534;-4,03354;10,891;4,49458;;;;;;-5,249237866214146;-3,538270451279212;4,648239950708273;-0,0343681907276739;9,897477816922418;3,5039022605515378;0,496102133785854;0,4974200492917271;0,4952695487207887;0,4954081907276736;5,012409655898729;5,025725326115436;5,003997562631476;5,005398343814817;5,0
val-12p500;12,5;slice_viscosity_val-12p500_rep-1.svg;9,80706544036468;3,532077157072279;46,058743280678286;59,4312910723088;-0,2491881140432881;-1,6462427085672686;-5,67283;-4,06107;10,7914;4,51387;;;;;;-5,181609622483336;-3,570057406652709;4,625455817881344;-0,03798024958043;9,80706544036468;3,532077157072279;0,4912203775166643;0,4931141821186555;0,4910125933472908;0,49078024958043;5,0088416407915615;5,028152255302162;5,006722921684026;5,004353774987965;1,0
val-12p500;12,5;slice_viscosity_val-12p500_rep-2.svg;9,712406492206544;3,525226420010075;45,82295986839627;59,15351334829598;-0,2491881140432878;-1,6462427085672675;-5,62251;-4,06256;10,6859;4,50094;;;;;;-5,135850905545285;-3,5762773323051262;4,577612941438056;-0,0475203397588739;9,71346384698334;3,5287569925462523;0,4866590944547155;0,4857770585619443;0,4862826676948741;0,4859003397588735;5,01014985098086;5,001069301481052;5,006274541762941;5,002338480003475;2,0
val-12p500;12,5;slice_viscosity_val-12p500_rep-3.svg;9,833393914704564;3,5581735681370725;46,45650256801871;60,56632083195756;-0,2491881140432879;-1,6462427085672682;-5,72905;-4,06698;10,8201;4,53908;;;;;;-5,236236869180715;-3,574490882745619;4,598997516144317;-0,0199721640146651;9,835234385325032;3,554518718730954;0,4928131308192851;0,4920524838556828;0,4924891172543808;0,4920721640146653;5,010690254160108;5,002956356483635;5,007395837858369;5,0031564550091145;3,0
val-12p500;12,5;slice_viscosity_val-12p500_rep-4.svg;9,74830996820107;3,5870789753902224;46,04293744903379;59,67609874628794;-0,2491881140432887;-1,6462427085672675;-5,66542;-4,09139;10,7259;4,52931;;;;;;-5,177781602678009;-3,603740581290113;4,571805068770125;-0,0498078606559006;9,749586671448135;3,5539327206342124;0,4876383973219909;0,4886749312298741;0,4876494187098865;0,4877278606559007;5,001631492235973;5,012263059940466;5,001744536904091;5,002549103791464;4,0
val-12p500;12,5;slice_viscosity_val-12p500_rep-5.svg;9,748491696401146;3,5977788469300336;46,02979074160274;59,73450377259727;-0,2491881140432877;-1,6462427085672715;-5,67346;-4,11411;10,7316;4,55822;;;;;;-5,183204574629072;-3,625527726586807;4,569276517731793;-0,0437815420431143;9,752481092360863;3,581746184543692;0,4902554253709281;0,488863482268207;0,4885822734131935;0,4878915420431146;5,026981551955492;5,012708844430723;5,009825384802856;5,002742762816334;5,0
val-15p000;15,0;slice_viscosity_val-15p000_rep-1.svg;9,742364378177252;3,5594490186303247;46,0291223541136;59,64354592488117;-0,2752112574083601;-1,65475444124159;-5,6682;-4,09235;10,7185;4,53489;;;;;;-5,1796777804144565;-3,604488720737868;4,562686597762795;-0,045039702107543;9,742364378177252;3,5594490186303247;0,4885222195855432;0,4876134022372058;0,4878612792621317;0,4875797021075432;5,014411293010407;5,005082783902565;5,00762710492469;5,004736870648303;1,0
val-15p000;15,0;slice_viscosity_val-15p000_rep-2.svg;9,654927260368158;3,5836493990396625;45,6836973872921;59,507591695303375;-0,2752112574083599;-1,654754441241589;-5,62919;-4,0915;10,6263;4,52798;;;;;;-5,143119951655675;-3,608128188557462;4,513004972701486;-0,0468285884359563;9,656124924357162;3,5612996001215054;0,4860700483443256;0,4841050272985141;0,483371811442538;0,4833085884359568;5,0338003303813394;5,013450334278298;5,005857062011008;5,005202316892479;2,0
val-15p000;15,0;slice_viscosity_val-15p000_rep-3.svg;9,679457037535984;3,5618234179524944;45,80184143188457;59,37859703274296;-0,2752112574083604;-1,654754441241589;-5,62786;-4,09212;10,6486;4,52292;;;;;;-5,143760325184115;-3,607978474599192;4,535990665959882;-0,0532562317448286;9,679750991143996;3,5547222428543632;0,4840996748158854;0,4847493340401181;0,4841415254008083;0,4840562317448282;5,001158348585498;5,00786987685546;5,001590700460676;5,000709544984073;3,0
val-15p000;15,0;slice_viscosity_val-15p000_rep-4.svg;9,662626552547344;3,633554518029668;45,726384288734096;59,76731871895896;-0,2752112574083601;-1,6547544412415895;-5,64799;-4,13267;10,6296;4,59166;;;;;;-5,160074165792505;-3,648515041581342;4,498271484551506;-0,024238355302002;9,65834565034401;3,62427668627934;0,4879158342074952;0,4833385154484935;0,4841549584186579;0,4832283553020021;5,051753704736345;5,0043613362634005;5,012814574527195;5,003220766744773;4,0
val-15p000;15,0;slice_viscosity_val-15p000_rep-5.svg;9,740882214978631;3,584366823707933;46,09193922940109;59,95944054307996;-0,2752112574083589;-1,654754441241591;-5,6813;-4,10203;10,7156;4,54816;;;;;;-5,193682747022425;-3,614176175190793;4,546941546771744;-0,0411956349649894;9,74062429379417;3,5729805402258035;0,4876172529775751;0,4873584532282562;0,487853824809207;0,4873256349649896;5,006016434575348;5,003359523257213;5,008445147812781;5,003022601697806;5,0
val-17p500;17,5;slice_viscosity_val-17p500_rep-1.svg;9,666429717474632;3,5768399613184942;45,73548549469912;59,49334453539405;-0,2967293778182731;-1,6683334765456326;-5,65357;-4,11448;10,6349;4,54466;;;;;;-5,169405116536682;-3,6301295516879226;4,497024600937949;-0,0532895903694285;9,666429717474632;3,5768399613184942;0,4841648834633183;0,4843053990620509;0,4843504483120777;0,4834695903694285;5,008725016518374;5,010178661792168;5,010644699940103;5,00153215302884;1,0
val-17p500;17,5;slice_viscosity_val-17p500_rep-2.svg;9,779489111821352;3,575426727382303;46,18687159379558;60,26579742465789;-0,2967293778182729;-1,668333476545634;-5,72261;-4,10911;10,7606;4,54971;;;;;;-5,230190283613074;-3,618409501108785;4,546753707111628;-0,0485541550687355;9,776943990724702;3,569855346040049;0,4924197163869266;0,491236292888372;0,4907004988912158;0,4891541550687354;5,036540220073683;5,024435993030168;5,018955814380638;5,003139585670037;2,0
val-17p500;17,5;slice_viscosity_val-17p500_rep-3.svg;9,579009066519996;3,588935700134402;45,42001720006449;59,0098355022956;-0,2967293778182731;-1,668333476545632;-5,56092;-4,09854;10,5401;4,53365;;;;;;-5,078684646519586;-3,618699332826382;4,4975164642634855;-0,0441388838309603;9,576201110783073;3,5745604489954217;0,482235353480414;0,4816635357365149;0,4798406671736179;0,4792488838309602;5,035768859714146;5,029797621878975;5,010762217945736;5,004582488261577;3,0
val-17p500;17,5;slice_viscosity_val-17p500_rep-4.svg;9,768785232753356;3,5802955331659216;46,2803738233237;60,65716935352189;-0,2967293778182727;-1,6683334765456326;-5,68745;-4,11394;10,7483;4,55686;;;;;;-5,1987698802054325;-3,6253564572572703;4,571756322530381;-0,0459547449870441;9,770526202735812;3,579401712270226;0,4886801197945676;0,4890936774696195;0,4885835427427301;0,4888747449870441;5,001574220820716;5,00580692708925;5,0005857678977765;5,003566183059372;4,0
val-17p500;17,5;slice_viscosity_val-17p500_rep-5.svg;9,716217324808795;3,526163205414316;45,98296395128583;59,69412575354484;-0,2967293778182729;-1,668333476545633;-5,63787;-4,06075;10,6898;4,49714;;;;;;-5,151905997004395;-3,574045575914996;4,565363198283377;-0,0497090299173227;9,717269195287772;3,524336545997673;0,4859640029956056;0,4865668017166227;0,4867044240850036;0,486099029917323;5,001034686074826;5,007238061826827;5,008654327709917;5,002424242327759;5,0
val-20p000;20,0;slice_viscosity_val-20p000_rep-1.svg;9,570446456511704;3,606203497840776;45,41945133578328;59,242395501832654;-0,3189856909902565;-1,6735090306743738;-5,62088;-4,12091;10,5293;4,56366;;;;;;-5,141042161018303;-3,642136947963549;4,429404295493402;-0,0359334501227727;9,570446456511704;3,606203497840776;0,4798378389816964;0,4790157045065975;0,4787730520364515;0,4786834501227721;5,013745609069429;5,00515526295721;5,002619827737457;5,001683592274603;1,0
val-20p000;20,0;slice_viscosity_val-20p000_rep-2.svg;9,567259550036828;3,628871718978447;45,45245850347612;59,19160150315694;-0,3189856909902576;-1,673509030674373;-5,58028;-4,10401;10,5224;4,55035;;;;;;-5,101938834203768;-3,624897197444807;4,462036382094903;-0,0320812882951705;9,56397521629867;3,5928159091496363;0,4783411657962322;0,4800836179050964;0,4791128025551927;0,4784212882951707;5,001488972713521;5,019707883464093;5,009557132045904;5,002326725814366;2,0
val-20p000;20,0;slice_viscosity_val-20p000_rep-3.svg;9,639734107275224;3,557096078372992;45,67600321383806;59,33107121888423;-0,3189856909902564;-1,6735090306743736;-5,63793;-4,06824;10,6023;4,50989;;;;;;-5,15581833138898;-3,5861730575261648;4,481909448905076;-0,0403713904631266;9,637727780294057;3,545801667063038;0,4821116686110196;0,482460551094924;0,4820669424738355;0,4820213904631267;5,002337476233531;5,005957442390053;5,001873402769291;5,001400760132486;3,0
val-20p000;20,0;slice_viscosity_val-20p000_rep-4.svg;9,641771964174726;3,5741527650295093;45,73423596475023;59,30598012655361;-0,3189856909902564;-1,6735090306743745;-5,63763;-4,08898;10,6099;4,53955;;;;;;-5,155011797872392;-3,605571073916138;4,489767033504031;-0,0318438713039659;9,644778831376424;3,573727202612172;0,4826182021276075;0,4825029664959688;0,4834089260838623;0,4824138713039658;5,003932288810527;5,002737490737357;5,012130755256252;5,0018137246919085;4,0
val-20p000;20,0;slice_viscosity_val-20p000_rep-5.svg;9,64894118686916;3,597708008300885;45,79954274392126;59,98777907231292;-0,3189856909902571;-1,673509030674375;-5,67716;-4,12135;10,6129;4,56314;;;;;;-5,194507549148392;-3,6379433314357943;4,452593418804107;-0,0406661804721171;9,6471009679525;3,5972771509636776;0,4826524508516074;0,4831465811958928;0,4834066685642049;0,4824561804721172;5,003082816847988;5,008204877308709;5,010900893129173;5,001048315704668;5,0
val-22p500;22,5;slice_viscosity_val-22p500_rep-1.svg;9,609950757832465;3,5793709620355365;45,47224133647797;59,11924353467576;-0,2790901243668252;-1,670456018655148;-5,60194;-4,1098;10,5768;4,54182;;;;;;-5,116303348548106;-3,628320395844174;4,49364740928436;-0,0489494338086374;9,609950757832465;3,5793709620355365;0,4856366514518937;0,481212590715641;0,481479604155826;0,480969433808638;5,053477002013584;5,007440754297674;5,010219264270448;5,00491049256033;1,0
val-22p500;22,5;slice_viscosity_val-22p500_rep-2.svg;9,57387914536526;3,6665163649078583;45,50850728337481;59,68259933219565;-0,2790901243668247;-1,6704560186551498;-5,58468;-4,17459;10,5342;4,61459;;;;;;-5,105657014484701;-3,69453601717931;4,468654094373796;-0,0388613873543155;9,574311108858495;3,655674629824994;0,4790229855152983;0,4808659056262048;0,4800539828206904;0,4788613873543151;5,003210988956574;5,022459581256873;5,013979359585749;5,001523158269374;2,0
val-22p500;22,5;slice_viscosity_val-22p500_rep-3.svg;9,64177099601238;3,656441785905125;45,61285361733711;59,683604226747086;-0,2790901243668237;-1,6704560186551485;-5,67511;-4,18735;10,6103;4,62953;;;;;;-5,189803438393169;-3,704397201872436;4,452162423375688;-0,040321509211148;9,641965861768856;3,664075692661288;0,4853065616068308;0,4830275766243126;0,4829527981275645;0,4825015092111476;5,033274008271581;5,009637905269448;5,008862352878783;5,00418188706002;3,0
val-22p500;22,5;slice_viscosity_val-22p500_rep-4.svg;9,65172186125846;3,606980257122511;45,651885948610136;59,54294415992044;-0,279090124366825;-1,6704560186551494;-5,68904;-4,1462;10,6189;4,58661;;;;;;-5,20356499611223;-3,663259991270455;4,445853782956615;-0,0426064203935422;9,649418779068846;3,6206535708769128;0,4854750038877702;0,484006217043385;0,4829400087295452;0,4830164203935422;5,031132081663243;5,0159105758087;5,004861119481315;5,005652997891263;4,0
val-22p500;22,5;slice_viscosity_val-22p500_rep-5.svg;9,5796480374683;3,6094430866932425;45,45662897987168;59,34534957680019;-0,2790901243668252;-1,6704560186551496;-5,61815;-4,12128;10,5456;4,55364;;;;;;-5,132369846832606;-3,640263323298699;4,447840793657486;-0,0470137565820354;9,580210640490092;3,5932495667166635;0,4857801531673935;0,4796092063425146;0,4810166767013006;0,4793737565820355;5,0706625500933935;5,006249072598464;5,020940506968785;5,003791404710829;5,0
